DominantCycle,DominantCycleAmplitude
0.955476,18.8746
0.88914,19.2555
0.88914,18.0618
0.88914,16.7009
0.88914,15.7171
0.955476,15.9805
0.955476,16.4346
0.955476,16.1627
0.88914,16.2976
0.88914,16.9535
0.88914,16.9945
0.955476,16.6109
0.955476,16.0274
0.955476,15.9346
0.955476,15.6363
0.88914,15.7946
0.955476,15.8895
0.955476,16.4112
0.955476,16.9077
0.955476,16.7947
0.955476,17.064
0.955476,17.9803
0.955476,18.7958
0.955476,19.0504
0.955476,19.3393
0.955476,19.6202
0.955476,19.6289
0.955476,19.1937
0.955476,18.5002
0.955476,18.0281
0.955476,17.4807
0.955476,17.2173
0.955476,17.2769
0.955476,17.66
0.955476,17.9079
0.955476,17.6684
0.955476,17.2853
0.955476,16.9899
0.955476,17.0539
0.955476,17.2381
0.955476,17.537
0.955476,17.4411
0.955476,17.1666
0.955476,17.7429
0.88914,18.3016
0.955476,17.4166
0.955476,16.1426
0.955476,15.3112
0.955476,15.5326
0.955476,16.5183
0.955476,17.2004
0.955476,17.218
0.955476,17.3144
0.955476,17.3304
0.955476,17.0416
0.955476,17.5776
0.955476,18.2472
0.955476,17.9077
0.955476,16.6401
0.955476,16.217
0.955476,17.3832
0.955476,18.0858
0.955476,17.9115
0.955476,17.5155
0.955476,17.322
0.955476,17.4412
0.955476,17.787
0.955476,18.2243
0.955476,18.207
0.955476,17.9408
0.955476,18.0683
0.955476,18.0671
0.955476,17.3693
0.955476,17.3331
0.955476,18.2491
0.955476,18.5295
0.955476,18.4574
0.955476,18.5323
0.955476,18.5281
0.955476,18.5711
0.955476,17.5784
1.02676,16.6037
0.955476,16.9903
0.955476,18.4044
0.955476,17.8369
0.88914,17.5942
0.88914,18.1346
0.88914,18.2974
0.88914,17.8039
0.88914,17.6793
0.88914,17.4633
0.88914,17.246
0.88914,17.8356
0.88914,17.9042
0.88914,16.4875
0.88914,15.119
0.88914,15.0689
0.88914,15.0989
0.88914,15.5613
0.88914,15.8685
0.88914,15.7572
0.955476,16.0814
0.955476,16.8294
0.955476,17.0815
0.955476,17.0217
0.955476,16.7669
0.955476,16.9492
0.88914,17.7394
0.88914,18.1993
0.88914,17.3723
0.955476,17.2311
0.88914,18.0658
0.88914,18.6086
0.88914,17.6965
0.88914,16.8815
0.88914,17.0917
0.88914,17.7076
0.88914,17.6749
0.955476,17.5856
0.88914,17.0687
0.88914,16.3767
0.88914,15.9704
0.88914,16.283
0.88914,16.6894
0.88914,17.1592
0.88914,17.2102
0.955476,16.7256
0.88914,16.8483
0.955476,17.1993
0.955476,17.4424
0.955476,17.7648
0.955476,18.227
0.955476,18.1431
0.955476,17.6089
0.955476,17.2556
0.955476,17.2581
0.955476,17.5439
0.955476,17.9979
0.955476,18.0138
0.955476,17.6976
0.955476,17.4215
0.955476,17.6701
0.955476,18.8424
0.955476,19.102
0.955476,18.3933
0.955476,18.8016
0.955476,18.8761
0.955476,18.2356
0.955476,18.1224
0.955476,18.1107
0.955476,18.0975
0.955476,18.1507
0.955476,18.3609
0.955476,18.4043
0.955476,18.3197
0.955476,18.3956
0.955476,18.2833
0.955476,17.7093
0.955476,16.9531
0.955476,16.5026
0.955476,16.7144
0.955476,17.5571
0.955476,17.7939
1.02676,17.1095
1.02676,16.6367
0.955476,17.2558
0.955476,18.2359
0.955476,18.9957
0.955476,19.0612
0.88914,17.8143
0.88914,16.8574
0.88914,16.4443
0.955476,17.3604
0.955476,17.2692
0.955476,16.1989
0.955476,16.073
0.955476,16.4245
0.955476,17.125
0.955476,16.8372
0.955476,15.8129
0.955476,16.3712
0.955476,17.5817
0.955476,17.5173
0.955476,17.3558
0.955476,17.3212
0.955476,17.2513
0.955476,17.4868
0.955476,17.3483
0.955476,16.7018
0.955476,16.9212
0.955476,17.4265
0.955476,17.1074
0.955476,17.3041
0.955476,18.2419
0.955476,18.3211
0.88914,17.4856
0.88914,17.3343
0.88914,17.6519
0.955476,18.1511
0.955476,18.5289
0.955476,18.5974
0.955476,18.5664
0.955476,18.663
0.955476,18.4682
0.955476,18.248
0.955476,18.5242
0.955476,18.2301
0.88914,17.7575
0.88914,16.8844
0.955476,16.2271
0.955476,16.7041
0.955476,17.2071
0.955476,17.1232
0.88914,16.9678
0.955476,17.1656
0.955476,17.4293
0.88914,17.3895
0.88914,17.7891
0.88914,18.1456
0.88914,17.8265
0.88914,17.6562
0.88914,17.8606
0.88914,17.6382
0.955476,17.6923
0.955476,17.9928
0.955476,18.2364
0.955476,18.2979
0.88914,17.891
0.88914,17.6422
0.88914,17.411
0.955476,17.044
0.955476,17.5471
0.955476,17.9131
0.88914,18.0614
0.88914,18.0156
0.955476,17.8326
0.955476,18.8053
0.955476,19.6027
0.955476,18.914
0.955476,18.7241
0.955476,19.3124
0.955476,20.3243
0.955476,20.8273
0.955476,18.5172
0.955476,16.8866
0.955476,17.4567
0.955476,17.6974
0.955476,17.6367
0.955476,17.4761
0.955476,17.1764
0.955476,17.1985
0.955476,17.9199
0.955476,18.6046
0.955476,18.2439
0.955476,17.5425
0.955476,17.0142
0.955476,16.6486
0.955476,16.8056
0.955476,17.1272
0.955476,17.477
0.955476,17.7835
0.955476,17.895
0.955476,18.3071
0.955476,18.6472
0.955476,18.2931
0.955476,17.8629
0.955476,17.4041
0.955476,17.0642
0.955476,17.0598
0.88914,17.5319
0.88914,17.9971
0.955476,18.3666
0.955476,18.4688
0.955476,18.4819
0.955476,18.496
0.955476,18.5541
0.955476,18.6191
0.955476,18.6989
0.955476,18.5544
0.955476,18.33
0.955476,18.4161
0.955476,18.5812
0.955476,18.588
0.955476,18.5506
0.955476,18.6913
0.955476,18.5837
0.955476,18.6023
0.955476,18.838
0.955476,18.93
0.955476,18.8396
0.955476,18.6815
0.955476,19.061
0.955476,19.4386
0.955476,19.2754
0.88914,19.3459
0.88914,19.3164
0.88914,18.7238
0.88914,18.1218
0.88914,18.219
0.88914,18.7203
0.88914,18.6756
0.88914,18.2785
0.88914,18.3091
0.88914,18.0038
0.88914,17.5779
0.88914,17.9618
0.88914,18.7737
0.88914,19.0476
0.88914,18.6001
0.88914,18.6304
0.88914,18.7533
0.88914,18.4421
0.88914,18.2064
0.88914,18.5271
0.88914,18.5769
0.88914,18.7186
0.88914,19.2249
0.88914,19.2327
0.88914,18.6925
0.88914,18.2012
0.88914,17.8889
0.88914,17.7054
0.88914,18.1175
0.88914,18.4393
0.88914,18.3637
0.88914,18.2067
0.88914,18.0992
0.88914,18.2197
0.827409,18.0448
0.88914,16.6901
0.88914,16.2118
0.88914,17.24
0.955476,17.9833
0.88914,18.2149
0.88914,18.2747
0.88914,18.444
0.88914,18.6456
0.88914,18.5635
0.88914,18.128
0.88914,17.3028
0.88914,16.4625
0.88914,16.4345
0.88914,17.3488
0.88914,17.8348
0.88914,17.1907
0.88914,16.9297
0.88914,17.1594
0.88914,16.7687
0.88914,16.3324
0.88914,16.4822
0.88914,17.1225
0.88914,17.6575
0.88914,17.5583
0.88914,17.5236
0.88914,17.6024
0.88914,17.6976
0.88914,17.6712
0.88914,17.569
0.88914,17.683
0.88914,17.4959
0.88914,17.0548
0.955476,16.9783
0.955476,17.1355
0.955476,17.1384
0.955476,17.2747
0.955476,18.2176
0.955476,18.9535
0.955476,18.2302
0.955476,17.4226
0.955476,18.0604
0.955476,18.728
0.955476,18.3064
0.955476,17.7431
0.955476,17.8389
0.955476,17.8751
0.955476,17.6613
0.955476,17.5561
0.955476,17.7171
0.955476,17.5709
0.955476,16.3507
0.955476,15.6441
0.955476,16.3652
0.955476,17.2529
0.955476,17.5767
0.955476,17.569
0.955476,17.2232
0.955476,17.2823
0.955476,17.0731
0.955476,16.5876
0.955476,17.0206
0.955476,17.542
0.955476,17.7561
0.955476,17.2491
0.955476,16.3213
0.955476,16.3274
0.955476,17.0799
0.955476,17.2464
0.955476,17.6418
0.955476,18.5152
0.955476,18.5384
0.955476,18.2116
0.955476,18.5386
0.955476,19.0387
0.955476,18.9208
0.955476,18.2665
0.955476,18.1276
0.955476,18.9601
0.955476,20.011
0.955476,20.2278
0.955476,19.6993
0.955476,19.3247
0.955476,19.0638
0.955476,18.8411
0.955476,18.9925
0.955476,19.1485
0.955476,19.2616
0.955476,19.5028
0.88914,19.9681
0.88914,19.8725
0.88914,19.2719
0.955476,19.0919
0.88914,18.9819
0.88914,18.7385
0.88914,18.7817
0.88914,19.1751
0.88914,19.4924
0.88914,19.5074
0.88914,19.1928
0.88914,18.7674
0.88914,18.7408
0.88914,19.0897
0.88914,19.1561
0.88914,19.1205
0.88914,19.1429
0.88914,19.1634
0.88914,19.295
0.88914,19.2384
0.88914,18.794
0.88914,18.5726
0.88914,18.6388
0.88914,19.4157
0.88914,19.7046
0.88914,19.3346
0.88914,19.1756
0.88914,19.0156
0.88914,18.8038
0.88914,18.6011
0.88914,18.5907
0.88914,18.7459
0.88914,18.8083
0.88914,18.7112
0.88914,18.4896
0.88914,18.3287
0.88914,18.3703
0.88914,18.5067
0.88914,18.8434
0.88914,18.9334
0.88914,18.5865
0.88914,18.5499
0.88914,18.5338
0.88914,18.3985
0.88914,18.4156
0.88914,18.4286
0.88914,18.6547
0.88914,18.6723
0.955476,18.4527
0.955476,18.5521
0.955476,19.0067
0.955476,19.2503
0.955476,19.1752
0.955476,19.4004
0.955476,19.3747
0.955476,19.2269
0.955476,19.1214
0.955476,18.9914
0.955476,19.1665
0.955476,19.4478
0.955476,19.0947
0.955476,18.831
0.955476,19.8566
0.88914,21.3086
0.88914,20.9523
0.955476,20.2311
0.955476,19.7581
0.955476,19.9918
0.955476,20.3727
0.955476,20.3701
0.955476,19.8071
0.955476,18.9142
0.88914,18.6089
0.88914,18.8864
0.88914,19.4351
0.88914,19.5354
0.88914,18.6493
0.955476,17.8619
0.88914,17.7865
0.88914,17.9368
0.88914,18.028
0.88914,17.996
0.88914,17.7127
0.955476,17.3007
0.955476,17.0052
0.955476,16.4968
0.955476,16.7151
0.88914,17.3206
0.88914,17.2027
0.88914,16.9618
0.88914,17.4056
0.955476,18.4898
0.955476,19.1793
0.955476,18.7212
0.955476,18.4303
0.955476,18.2293
0.955476,17.8799
0.88914,17.2995
0.88914,16.8913
0.955476,16.804
0.88914,16.5462
0.88914,16.2978
0.88914,16.4887
0.88914,16.319
0.88914,16.2629
0.88914,17.2909
0.88914,17.8205
0.88914,17.2184
0.88914,17.0647
0.88914,17.3446
0.88914,17.5826
0.88914,17.8257
0.88914,17.6832
0.88914,17.2518
0.88914,17.1956
0.88914,17.8619
0.88914,18.425
0.88914,18.5405
0.88914,18.651
0.88914,18.5599
0.88914,18.2344
0.88914,18.1598
0.88914,18.5469
0.88914,18.5662
0.88914,18.2588
0.88914,17.8711
0.88914,17.7196
0.88914,18.5905
0.88914,19.0839
0.88914,18.8821
0.88914,18.6713
0.88914,18.2301
0.955476,17.3943
0.955476,17.3373
0.955476,17.8194
0.955476,18.1028
0.88914,18.3085
0.955476,18.1868
0.955476,17.808
0.955476,17.5984
0.88914,17.9887
0.88914,18.4545
0.88914,18.3336
0.955476,18.0522
0.955476,18.1496
0.955476,18.7011
0.955476,19.1079
0.955476,19.5397
0.955476,19.8642
0.955476,19.2628
0.955476,18.6791
0.955476,18.6296
0.955476,18.7033
0.955476,19.059
0.955476,19.2395
0.955476,19.1859
0.955476,19.0195
0.955476,18.6899
0.955476,18.4385
0.955476,18.4568
0.955476,18.8082
0.955476,19.2086
0.955476,19.2066
0.955476,19.0156
0.955476,19.4042
0.88914,19.3349
0.88914,19.2605
0.88914,18.8009
0.88914,18.9987
0.88914,18.9631
0.88914,17.1727
0.88914,15.4133
0.955476,16.9099
0.955476,17.379
0.88914,17.7074
0.88914,17.8227
0.88914,17.9928
0.88914,18.3869
0.88914,18.403
0.88914,18.4017
0.88914,18.7576
0.88914,18.7197
0.88914,18.5671
0.88914,18.2841
0.88914,18.2798
0.88914,18.4073
0.88914,18.1613
0.88914,18.0984
0.88914,18.6199
0.88914,18.6922
0.88914,18.3025
0.88914,18.271
0.88914,18.5707
0.88914,18.8893
0.88914,18.6469
0.88914,18.4261
0.88914,18.4628
0.88914,18.3873
0.88914,18.67
0.88914,18.6127
0.88914,18.0025
0.88914,17.627
0.88914,17.9655
0.88914,18.2427
0.88914,17.8988
0.88914,17.6889
0.88914,17.9544
0.88914,18.7231
0.88914,19.1611
0.88914,19.3336
0.88914,19.2477
0.88914,18.3427
0.88914,17.4396
0.88914,17.6168
0.88914,18.2265
0.88914,18.5895
0.88914,18.513
0.88914,18.2941
0.88914,18.3103
0.88914,18.1705
0.88914,17.8666
0.88914,17.9404
0.88914,18.2545
0.88914,18.1221
0.88914,17.5262
0.88914,17.7322
0.955476,18.2253
0.955476,18.3361
0.955476,18.0459
0.955476,17.9028
0.88914,18.0024
0.88914,18.0558
0.88914,17.8986
0.88914,17.4029
0.88914,17.4912
0.88914,17.8549
0.88914,17.8836
0.88914,17.6607
0.88914,17.7425
0.88914,18.2013
0.88914,17.9605
0.88914,17.7463
0.88914,17.6054
0.88914,17.3471
0.955476,17.1168
0.955476,16.6973
0.955476,17.208
0.88914,17.4703
0.88914,16.6261
0.88914,15.7741
0.88914,15.3402
0.88914,15.2105
0.88914,15.3471
0.88914,15.6084
0.955476,16.1609
0.955476,16.5356
0.955476,16.6383
0.955476,17.461
0.955476,18.088
0.955476,17.6966
0.955476,17.5604
0.955476,17.6335
0.955476,17.1636
0.955476,16.9577
0.88914,17.5049
0.955476,18.1759
0.955476,17.9782
0.88914,17.08
0.955476,16.8198
0.955476,17.5338
0.955476,18.0225
0.955476,18.506
0.88914,19.373
0.88914,19.4155
0.955476,19.5288
0.955476,19.6847
0.955476,19.3422
0.88914,19.2323
0.955476,18.7744
0.955476,19.325
0.955476,19.885
0.955476,19.8307
0.88914,19.4887
0.88914,18.8377
0.955476,18.55
0.955476,18.6232
0.955476,19.0412
0.955476,19.811
0.955476,19.7102
0.955476,19.1524
0.955476,18.6138
0.955476,18.0707
0.955476,18.3215
0.955476,19.1148
0.955476,19.3415
0.955476,18.6793
0.955476,18.0933
0.955476,18.5584
0.955476,19.3355
0.955476,19.7624
0.955476,19.6317
0.955476,19.2522
0.955476,19.0912
0.955476,18.9567
0.955476,18.9443
0.955476,19.0194
0.955476,19.2354
0.955476,19.5593
0.955476,19.86
0.955476,19.8338
0.955476,19.8658
0.955476,20.0457
0.955476,20.3219
0.955476,20.1227
0.955476,19.3261
0.955476,18.8952
0.955476,18.9384
0.955476,18.9215
0.955476,18.9624
0.955476,19.3997
0.955476,19.8364
0.955476,19.3899
0.955476,18.6687
0.955476,19.0231
0.88914,19.8524
0.88914,20.2939
0.88914,20.1225
0.88914,20.072
0.88914,20.1485
0.88914,20.0879
0.88914,20.0435
0.88914,19.9495
0.88914,19.7089
0.955476,19.5241
0.955476,19.593
0.955476,19.5415
0.88914,19.127
0.88914,18.9477
0.88914,19.4837
0.88914,19.724
0.88914,19.2207
0.88914,19.1582
0.88914,19.5724
0.88914,19.3269
0.88914,19.0724
0.88914,19.0912
0.88914,18.607
0.88914,17.6696
0.88914,17.696
0.88914,18.533
0.88914,19.0883
0.88914,19.3127
0.88914,19.1703
0.88914,18.8045
0.88914,18.18
0.88914,18.0658
0.88914,18.5843
0.88914,18.6441
0.88914,18.0342
0.88914,17.5904
0.88914,18.067
0.88914,18.863
0.88914,19.0819
0.88914,18.989
0.88914,19.1082
0.88914,18.8893
0.88914,18.8454
0.955476,19.3135
0.88914,19.7984
0.88914,20.0047
0.88914,19.9009
0.88914,19.5323
0.88914,19.1415
0.88914,19.0215
0.88914,18.9232
0.88914,18.6659
0.88914,18.6797
0.88914,18.9447
0.88914,18.8242
0.88914,18.4606
0.955476,18.3005
0.955476,18.4415
0.955476,18.4893
0.955476,18.5327
0.955476,18.7856
0.955476,18.8408
0.88914,18.6045
0.88914,18.3215
0.88914,18.4522
0.88914,18.518
0.88914,18.4665
0.88914,18.4179
0.88914,17.9642
0.88914,17.837
0.88914,17.9472
0.88914,18.0763
0.955476,19.1127
0.955476,20.3679
0.955476,21.6297
0.955476,21.9294
0.955476,21.0491
0.955476,20.6385
0.955476,19.8371
0.955476,17.9124
0.88914,17.5635
0.955476,18.2942
0.955476,18.7303
0.955476,18.4837
0.955476,17.3851
0.955476,17.0211
0.88914,18.0415
0.88914,18.5404
0.88914,18.633
0.88914,18.2463
0.88914,17.5642
0.955476,18.4637
0.955476,18.1741
0.955476,17.2629
0.88914,17.0285
0.88914,17.811
0.955476,18.3663
0.955476,18.7342
0.955476,18.9001
0.955476,18.5346
0.88914,18.4533
0.88914,18.4134
0.88914,17.8596
0.88914,17.7126
0.88914,18.6974
0.88914,19.1539
0.955476,19.0284
0.955476,18.9235
0.88914,18.8194
0.88914,18.7508
0.88914,18.5835
0.88914,18.5569
0.88914,18.6553
0.88914,18.7051
0.88914,17.8953
0.88914,15.3072
0.88914,14.9164
0.88914,16.9278
0.88914,18.0598
0.88914,18.3508
0.88914,17.9219
0.955476,17.4187
0.955476,17.9182
0.955476,18.8724
0.955476,19.0848
0.955476,18.9523
0.955476,18.7924
0.955476,18.5541
0.955476,18.1393
0.955476,17.7277
0.955476,17.9551
0.955476,18.3188
0.955476,18.3898
0.955476,18.3277
0.955476,18.415
0.955476,18.6637
0.955476,18.7232
0.955476,18.9255
0.955476,19.0145
0.955476,18.5001
0.955476,18.3455
0.955476,18.4429
0.88914,18.6716
0.88914,18.8726
0.88914,19.1279
0.955476,19.188
0.955476,19.3787
0.955476,19.4219
0.88914,19.3573
0.88914,18.8136
0.88914,18.3343
0.88914,18.2483
0.88914,18.44
0.88914,18.8977
0.88914,19.0083
0.88914,18.4266
0.88914,18.2331
0.88914,18.628
0.88914,18.7812
0.88914,18.8426
0.88914,18.986
0.88914,18.7671
0.88914,18.4108
0.88914,18.8012
0.88914,19.5328
0.88914,19.9195
0.88914,20.1633
0.88914,19.7898
0.88914,19.1886
0.88914,19.1853
0.88914,19.2445
0.88914,19.1258
0.88914,18.8677
0.88914,18.9561
0.88914,19.1137
0.88914,18.6264
0.88914,18.3637
0.88914,18.5883
0.88914,18.7624
0.88914,18.7731
0.88914,18.5529
0.88914,18.5986
0.88914,18.3893
0.88914,18.3112
0.88914,18.6357
0.88914,18.5765
0.88914,18.6265
0.88914,18.4786
0.88914,18.0827
0.88914,18.2788
0.88914,18.3798
0.88914,18.3117
0.88914,18.1053
0.88914,17.0672
0.88914,16.6221
0.88914,17.5245
0.88914,18.1439
0.88914,18.1195
0.88914,18.7859
0.88914,20.5112
0.88914,20.2924
0.88914,18.5394
0.88914,17.9653
0.955476,18.2026
0.955476,18.7259
0.955476,18.8283
0.955476,18.7141
0.955476,19.0948
0.955476,19.4657
0.955476,19.0038
0.955476,18.338
0.955476,18.1014
0.955476,18.4291
0.955476,18.8187
0.955476,19.0676
0.955476,19.1332
0.955476,18.6956
0.88914,18.3347
0.955476,18.6294
0.955476,19.1511
0.955476,19.1162
0.955476,18.8189
0.955476,19.0239
0.955476,18.968
0.955476,19.0936
0.955476,19.6709
0.88914,19.7675
0.88914,19.6851
0.88914,18.6713
0.88914,18.2629
0.88914,18.4823
0.955476,18.3766
0.955476,18.3863
0.88914,18.5811
0.955476,18.7641
0.955476,19.0554
0.955476,19.3694
0.955476,19.5466
0.955476,19.213
0.955476,18.6807
0.955476,18.2269
0.955476,18.0233
0.88914,18.5129
0.955476,19.3106
0.955476,19.6867
0.955476,19.256
0.955476,19.2495
0.955476,19.4725
0.955476,19.0936
0.955476,18.7209
0.955476,18.8828
0.955476,19.1584
0.955476,19.1959
0.955476,19.2351
0.955476,18.9089
0.955476,18.4524
0.955476,18.6009
0.955476,18.9327
0.88914,19.1215
0.88914,19.3895
0.88914,19.4513
0.88914,18.943
0.88914,18.5427
0.88914,18.5608
0.88914,18.5928
0.88914,18.3621
0.88914,18.3299
0.955476,18.3915
0.955476,18.7531
0.955476,19.1363
0.955476,19.4013
0.955476,20.0037
0.955476,20.2169
0.955476,19.6958
0.955476,19.3092
0.955476,19.2339
0.955476,19.2017
0.955476,18.9978
0.955476,18.6657
0.955476,18.5382
0.955476,18.544
0.955476,18.5432
0.955476,18.8933
0.955476,19.7543
0.955476,20.7797
0.955476,21.5093
0.88914,21.493
0.955476,20.0323
0.955476,19.7394
0.955476,19.8581
0.955476,19.6489
0.88914,19.3438
0.88914,19.3584
0.955476,19.3302
0.955476,19.1036
0.955476,19.1656
0.955476,19.1771
0.955476,18.8912
0.88914,18.4726
0.88914,16.9839
0.716506,15.405
0.620469,14.0142
0.537304,8.00392
1.36921,2.29257
1.10337,2.67711
1.02676,3.09998
0.666761,5.48013
0.666761,14.8025
0.716506,21.1876
0.827409,24.9316
0.827409,26.6122
0.827409,28.2037
0.88914,28.5818
0.827409,26.4241
0.827409,27.9573
0.827409,28.8454
0.827409,25.686
0.88914,21.6842
0.827409,20.286
0.769963,21.1334
0.769963,18.8018
0.827409,14.265
0.955476,11.8814
0.955476,12.2411
0.955476,13.7411
0.955476,15.3176
0.955476,16.4054
0.955476,17.6249
0.88914,18.432
0.88914,18.2638
0.827409,19.7989
0.827409,21.6466
0.88914,20.6935
0.88914,18.5676
0.88914,18.5413
0.827409,18.9385
0.769963,15.9675
0.769963,12.5664
0.827409,14.2036
0.88914,14.0482
0.955476,14.5302
1.02676,16.4277
1.02676,16.4552
0.955476,15.692
0.955476,15.5161
0.955476,15.4869
0.955476,16.546
0.88914,17.2525
0.827409,18.1719
0.827409,19.7712
0.827409,19.5159
0.88914,18.2232
0.88914,16.8449
0.88914,16.107
0.955476,16.2325
0.955476,15.8315
0.955476,14.802
0.955476,14.779
0.955476,15.2862
0.955476,15.3529
0.955476,15.2443
0.955476,14.6656
0.955476,12.9597
0.88914,12.4297
0.88914,14.1359
0.955476,13.8793
1.02676,12.6831
1.02676,11.0003
0.955476,8.18952
0.620469,15.6668
0.620469,17.7677
0.620469,15.4515
0.666761,14.0656
0.716506,15.6947
0.827409,16.029
0.827409,17.5792
0.88914,17.6521
0.955476,16.5559
0.955476,16.7612
0.955476,17.3019
0.955476,17.7062
0.955476,17.5246
0.955476,17.297
0.955476,16.6718
0.955476,16.3459
0.955476,17.3591
0.955476,18.3191
0.955476,18.076
0.955476,17.6152
0.955476,18.0936
0.955476,18.8058
0.955476,19.1339
0.955476,19.1038
0.955476,18.964
0.955476,18.9883
0.955476,18.8703
0.955476,18.4115
0.955476,18.6166
0.955476,19.063
0.955476,18.8339
0.955476,18.6663
0.955476,18.9253
0.955476,18.9606
0.955476,19.1149
0.955476,19.1922
0.955476,18.7865
0.955476,18.6099
0.88914,19.0682
0.88914,19.2057
0.88914,18.7277
0.955476,18.4735
0.955476,18.6626
0.955476,18.7559
0.88914,19.1879
0.88914,19.2191
0.88914,18.7936
0.88914,19.0466
0.88914,19.3955
0.88914,19.4471
0.88914,19.445
0.955476,19.202
0.955476,18.9246
0.955476,18.582
0.88914,18.604
0.88914,18.6051
0.88914,18.5561
0.88914,19.1186
0.88914,19.6505
0.88914,19.2485
0.88914,18.9821
0.88914,19.1491
0.88914,19.3049
0.88914,19.2691
0.88914,18.8879
0.88914,18.9488
0.88914,19.9157
0.88914,20.0031
0.88914,18.8815
0.88914,18.3176
0.88914,18.5227
0.88914,18.9367
0.88914,18.8771
0.88914,18.5168
0.88914,18.5868
0.88914,18.8488
0.88914,19.1361
0.88914,19.0887
0.88914,18.821
0.88914,18.4161
0.88914,18.0657
0.88914,18.2852
0.88914,18.5646
0.88914,18.705
0.88914,18.4951
0.955476,18.6368
0.955476,18.8936
0.955476,19.3086
0.955476,19.3911
0.88914,19.3301
0.88914,19.152
0.88914,19.1711
0.955476,19.6355
0.955476,19.7924
0.955476,19.4527
0.955476,19.1914
0.88914,19.2862
0.88914,19.3418
0.88914,19.1394
0.88914,19.1421
0.88914,19.2521
0.88914,19.65
0.88914,19.9445
0.88914,19.6046
0.88914,19.1231
0.88914,18.953
0.88914,19.0923
0.88914,18.935
0.88914,18.7971
0.88914,19.4028
0.88914,19.9287
0.88914,19.1902
0.88914,18.0687
0.88914,17.8184
0.88914,18.75
0.88914,19.1281
0.88914,18.3183
0.88914,18.2327
0.88914,19.0179
0.88914,19.1009
0.88914,19.1951
0.88914,19.8431
0.88914,20.1411
0.88914,20.1626
0.88914,19.903
0.88914,19.3697
0.955476,19.1976
0.88914,18.9373
0.88914,18.7594
0.88914,18.6431
0.88914,18.6652
0.88914,18.4278
0.88914,18.4063
0.88914,18.467
0.88914,18.3163
0.88914,18.3179
0.88914,18.2836
0.88914,18.316
0.88914,18.3961
0.88914,18.4989
0.88914,18.8147
0.88914,18.98
0.88914,18.6449
0.88914,18.0999
0.88914,17.3795
0.88914,17.6745
0.88914,18.5304
0.88914,18.4867
0.88914,18.4233
0.88914,18.4034
0.88914,18.3112
0.88914,18.3456
0.88914,18.4358
0.88914,18.6747
0.88914,18.6351
0.88914,18.1401
0.88914,17.9256
0.88914,18.6268
0.88914,18.8453
0.88914,18.6801
0.88914,18.6656
0.88914,18.4103
0.88914,18.5904
0.88914,18.7304
0.88914,18.5828
0.88914,18.6818
0.88914,18.994
0.88914,19.0785
0.88914,19.2915
0.88914,19.4424
0.88914,19.5428
0.88914,19.6574
0.955476,19.3591
0.955476,18.9897
0.88914,18.4911
0.88914,18.5788
0.88914,18.7896
0.88914,18.3814
0.88914,18.0882
0.88914,18.1654
0.88914,18.3818
0.88914,18.5652
0.955476,18.7204
0.88914,19.1019
0.88914,19.0311
0.88914,18.6604
0.88914,18.9865
0.88914,19.5235
0.88914,19.7533
0.88914,19.1849
0.88914,18.9624
0.88914,19.4556
0.88914,19.6427
0.88914,19.6929
0.88914,19.8524
0.88914,19.4064
0.88914,18.8444
0.88914,19.015
0.88914,19.418
0.88914,19.295
0.88914,18.8705
0.88914,18.7071
0.88914,18.9551
0.88914,19.0586
0.88914,18.9797
0.88914,19.0378
0.88914,19.0145
0.88914,18.7023
0.88914,18.6343
0.88914,18.922
0.88914,19.1501
0.88914,19.13
0.88914,19.0187
0.88914,19.3098
0.88914,19.2753
0.88914,18.9154
0.88914,18.8077
0.88914,18.7139
0.88914,18.6754
0.88914,18.4064
0.88914,18.1306
0.88914,18.1568
0.88914,18.0465
